c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,weighted_backtrack_estimate,knuths_estimate,recursive_estimate,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,label
1881.0,708.0,2.656779661016949,0.3763955342902711,0.0032431060530971,0.7123028681230001,0.0,0.0180754917597022,1.7504129890961593,0.0032431060530971,0.202351855725531,0.001412429378531,0.0042372881355932,0.6339304751787546,0.0025040097994761,0.8126324770238297,0.0005316321105794,0.0170122275385433,0.4885699096225412,0.9191614989033656,0.0,1.0,1.0642015138009255,0.1318760681455758,0.7272489802373814,0.0,0.3333333333333333,1.216269180794301,0.0959067360765854,0.6964380648591175,0.2998405103668261,0.9962785752259437,0.6810207336523126,0.0021610695116493,0.6610955220887487,0.0,0.0132908027644869,1.8564734661701097,0.0098870056497175,0.0367231638418079,0.0833333333333333,0.6440677966101694,0.6440677966101694,0.7031151914626491,0.9863304069136828,0.0,0.0,709.0,9.16284896206,1.22926948177,170.578024338,0.0593919582066,170.5,158.0,183.0,0.689762935971,0.222144422533,0.797340932478,0.039485318923,41949.1983393,23.9570011025,0.258848422748,170.378169791,0.0570427355024,170.0,159.0,182.0,0.618781557822,0.192658956523,0.829230829841,0.0305065251327,92826.8192295,gpmc
1657.0,606.0,2.7343234323432344,0.3657211828605914,0.0037893046999328,1.419466293296175,0.0012070006035003,0.060350030175015,0.9543752491803866,0.0037893046999328,0.2005736686020253,0.0016501650165016,0.0049504950495049,0.6218698038397712,0.0029876252561888,1.5599987179481911,0.0006035003017501,0.0476765238382619,0.296318648159324,1.3025317027506034,0.0,1.0,1.0171836050957648,0.1627062706270626,0.5144604343538511,0.0,0.3333333333333333,0.6105546396238715,0.0837059386588939,0.700060350030175,0.2981291490645745,0.9981894990947496,0.7797223898611949,0.0028243017421838,1.4600277144185043,0.0006035003017501,0.0422450211225105,1.6065252632637232,0.0033003300330033,0.0066006600660066,0.2772277227722772,0.2772277227722772,0.2772277227722772,0.5877730630205878,0.9924776654077148,0.0,0.0,607.0,6.06259580991,1.03056111023,160.085590189,0.0615374683951,160.0,148.0,172.0,0.822803416934,0.150814591187,0.814817708103,0.0843566755227,21111.094438,10.6245320414,0.494682237027,159.933494825,0.058941913553,160.0,148.0,172.0,0.619006607225,0.193466947737,0.824717752387,0.0307794872118,62522.1818071,d4
3927.0,1249.0,3.144115292233787,0.3180544945250828,0.0021535945333807,1.6878985082373117,0.0010185892538833,0.1153552330022918,1.9936965565194908,0.0021535945333807,0.1725782233391838,0.0008006405124099,0.0024019215372297,0.6239665485754214,0.0014661079512961,1.3671674502352018,0.0005092946269416,0.0578049401578813,0.2949664714370597,0.9230477687398424,0.0,1.0,0.8898465668913327,0.09259334218552,1.087309330607963,0.0,0.3333333333333333,1.327349294701496,0.1006776049104918,0.3076139546727782,0.6916221033868093,0.9992360580595876,0.7430608607079195,0.0015390973333798,1.4457844686505918,0.0002546473134708,0.0636618283677107,1.940843317889536,0.0,0.0,0.0,0.5356285028022418,0.6028823058446757,0.3504846430335758,0.6424748084390269,112.0645371583958,807.784442340069,2639.0,160.227558605,0.996317323594,158.78273299,0.838824232277,257.0,0.0,281.0,1.73524508698,0.642073455457,1.64194360737,1.69104645157,33134.7966168,158.270833333,1.01235724186,162.698506289,0.811742189431,258.0,0.0,281.0,1.54909733461,0.756723680335,1.79507713094,4.07047463902,-1770282772490.0,gpmc
44404.0,17842.0,2.488734446810896,0.4018106476893973,0.0001275389906441,4.040576242812114,4.501969611705121e-05,0.0652335396736072,1.564359262277038,0.0001275389906441,0.1966184973471214,5.602554764972827e-05,0.0001680766429491,0.5912005296208119,9.33738108719388e-05,5.381108764185517,4.501969611705121e-05,0.0650309510410804,0.6878784468204839,0.6310915540824338,0.0,1.0,0.8727436887466486,0.1411953442167477,0.755673750819645,0.0,0.3333333333333333,1.2360336658797706,0.1066976153625406,0.7232414181204276,0.2766010129431626,0.9998424310635904,0.5697017445132245,7.779133103490915e-05,6.452563487280864,4.501969611705121e-05,0.0650309510410804,1.2617317947165478,0.0015126897865426,0.0020729452630399,0.0020729452630399,0.0020729452630399,0.0020729452630399,0.2263618876874521,0.2573485930583942,0.0,1048.7316841871973,17852.0,126.416666667,3.43184446672,4103.66666667,0.0112725588235,4113.5,4052.0,4135.0,0.721579997499,0.383987919232,0.814973935966,0.05328841535,3404169.56925,176.526315789,1.93597732039,4106.73684211,0.010768335906,4109.0,4036.0,4165.0,0.302628527418,0.994576960558,0.816176994914,0.042252053378,26509663.9638,sharpsat
350.0,140.0,2.5,0.4,0.0185714285714285,0.5060913819634925,0.0,0.0571428571428571,1.7205477650527412,0.0185714285714285,0.4615384615384614,0.0142857142857142,0.0357142857142857,0.5004024235381879,0.0276190476190476,0.7856043352317515,0.0114285714285714,0.1028571428571428,0.12,2.0,0.0,0.6000000000000001,0.5004024235381879,0.3,1.0,0.0,0.6000000000000001,0.6931471805599453,0.3,0.8,0.0,0.8,0.8,0.0114285714285714,0.3659625273556999,0.0,0.0285714285714285,1.4906987180225246,0.0285714285714285,0.1071428571428571,0.4214285714285714,0.7642857142857142,0.7642857142857142,0.972498354180382,0.985229668134263,0.0,0.0,141.0,0.0,0.0,35.5039,0.119799540368,35.0,30.0,41.0,2.08793619421,0.09578232184,1.0,0.0,7012.87564276,0.0,0.0,35.4879,0.120612670041,35.0,30.0,41.0,2.08822136522,0.0959965885517,1.0,0.0,6999.76573026,gpmc
475.0,177.0,2.68361581920904,0.3726315789473684,0.0114064823074635,0.773291071898094,0.0042105263157894,0.0357894736842105,2.2461196929220897,0.0114064823074635,0.1620264825823151,0.0056497175141242,0.0225988700564971,0.3441051104040299,0.0115135295866785,0.7644991056829216,0.0042105263157894,0.0357894736842105,0.4094736842105263,1.176694794785033,0.0,1.0,0.8469574046505972,0.4626640170508565,0.7837065047814897,0.0,1.0,2.360520202476084,0.3625927996910903,0.9242105263157896,0.031578947368421,0.9557894736842104,0.9578947368421052,0.0106333630686886,0.7844361987077727,0.0021052631578947,0.0336842105263157,2.3207029547701827,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.2783919419292607,0.8823746898373148,53.43518655616878,76.39155897548954,4045.0,2.0369,0.19963600011,46.178,0.108599784122,46.0,40.0,53.0,1.52175580417,0.174645678848,0.931812876137,0.0252154635674,5628.07704586,4.2053,0.452280753222,46.1401,0.108469105969,46.0,40.0,53.0,1.54493614509,0.256840596626,0.949660981254,0.0272619548163,6501.75287331,d4
9374.0,2820.0,3.324113475177305,0.300832088756134,0.0011468268199198,6.5061950728140205,0.0,0.3755067207168764,1.8024016104890288,0.0011468268199198,0.4664785906286632,0.000354609929078,0.0117021276595744,0.914192639278034,0.0014902287376568,1.5862411579643532,0.0001066780456582,0.0832088756133987,0.4951283692482753,0.5080042116542459,0.0,1.0,1.04280053442566,0.0179365079365079,5.595292920892848,0.0,0.8857142857142857,0.2571070696956881,0.1003600158826812,0.0943033923618519,0.6324941327074888,0.7267975250693407,0.4658630253893748,0.0005067207168764,6.057621002082276,0.0,0.151482824834649,1.75067513448519,0.000354609929078,0.001063829787234,0.002482269503546,0.0081560283687943,0.0113475177304964,0.0900971893879695,0.227391883864481,307.4506812289806,314.25578772708496,4697.0,3.69879518072,1.87226222292,676.313253012,0.0832381947898,679.5,655.0,705.0,0.735759597917,0.242503444594,0.922213829364,0.01714429405,87152.8876806,30.3529411765,0.610783636076,676.426470588,0.075952419901,679.0,654.0,704.0,0.5453298813,0.261681205963,0.943384780811,0.0305546404603,101462.011669,gpmc
300.0,120.0,2.5,0.4,0.0216666666666666,0.4909436230624052,0.0066666666666666,0.0666666666666666,1.698915761402105,0.0216666666666666,0.4615384615384614,0.0166666666666666,0.0416666666666666,0.5004024235381879,0.0315555555555555,0.7792278183295048,0.0133333333333333,0.12,0.12,2.0,0.0,0.6000000000000001,0.5004024235381879,0.3,1.0,0.0,0.6000000000000001,0.6931471805599453,0.3,0.8,0.0,0.8,0.8,0.0133333333333333,0.3520771695712934,0.0033333333333333,0.0333333333333333,1.413928062872884,0.0333333333333333,0.1333333333333333,0.4333333333333333,0.75,0.75,0.9900183150183148,0.9994830900508772,0.0,0.0,121.0,0.0,0.0,30.6734,0.130193770479,31.0,26.0,36.0,2.07900296046,0.103569792543,1.0,0.0,5147.09035887,0.0,0.0,30.6515,0.129668937983,31.0,26.0,36.0,2.07926348171,0.102162081129,1.0,0.0,5184.98476324,gpmc
7425.0,8636.0,0.859773043075498,1.1630976430976432,0.0003613251552112,1.9028825267993648,0.0,0.0026936026936026,0.8949346473259219,0.0003613251552112,0.1231451438705412,0.0001157943492357,0.000463177396943,0.5050656860324468,0.0007871175523349,0.3924944886631131,0.0002693602693602,0.0018855218855218,0.4637934904601571,0.6520562266477177,0.0,1.0,1.0171450304136425,0.0185927126756214,2.8278516226788915,0.0,0.25,0.418530084053034,0.0525774327097584,0.0204713804713804,0.8382491582491582,0.8587205387205388,0.4734006734006734,0.0001666502917081,1.9669972777879687,0.0,0.0012121212121212,0.9026405682346336,0.0,0.0,0.0,0.0,0.0,0.0137853172765169,0.0255532743641694,0.0,0.0,8637.0,0.653439153439,4.37250480554,400.351851852,0.0355689566252,400.0,383.0,418.0,0.204321904693,0.159718207491,0.740614871739,0.0190685053299,99041.5914547,139.867237687,0.10932516572,400.241970021,0.0335969159408,400.0,382.0,417.0,0.0836308304421,0.365601954027,0.880739480903,0.0248179058699,399130.246815,gpmc
177.0,80.0,2.2125,0.4519774011299435,0.0256862745098039,0.4227519235419966,0.0078431372549019,0.0549019607843137,1.668010307254574,0.0256862745098039,0.4705659544251127,0.01,0.05,0.5870995720478962,0.036078431372549,0.7117698062497783,0.0156862745098039,0.1058823529411764,0.1372549019607843,1.946215584677303,0.0,1.0,0.5870995720478961,0.29,1.0158604822943862,0.0,0.6666666666666667,0.8807087884325788,0.294599539865372,0.7843137254901961,0.0,0.7843137254901961,0.803921568627451,0.0158823529411764,0.2950074850703338,0.0039215686274509,0.0274509803921568,1.3675227993689625,0.03,0.11,0.48,0.59,0.59,0.7740051020408163,0.7989222776493454,0.0,0.0,101.0,1.1796,0.939302455316,25.3943,0.143529292786,25.0,21.0,30.0,1.65039308552,0.21966608923,0.967817019822,0.0268111766608,1796.4535327,2.2739,0.47945303479,25.4877,0.143923091287,25.0,21.0,30.0,1.91811067166,0.172262145044,0.989233275922,0.0159413754107,2975.12837535,gpmc
375.0,140.0,2.6785714285714284,0.3733333333333333,0.0178095238095238,0.4701930766765618,0.0,0.048,1.852382111615842,0.0178095238095238,0.4917460505913432,0.0071428571428571,0.0357142857142857,0.7119722887636106,0.0259323671497584,0.7807675523896294,0.0106666666666666,0.0853333333333333,0.1786666666666667,1.7870602444293449,0.0,1.0,0.7119722887636106,0.2690476190476191,1.0501930652005451,0.0,0.6666666666666667,1.1249099821190351,0.2825519437325277,0.7466666666666667,0.0,0.7466666666666667,0.8133333333333334,0.0111428571428571,0.3506357520814703,0.0,0.024,1.6871874591566105,0.0357142857142857,0.1214285714285714,0.2928571428571428,0.2928571428571428,0.2928571428571428,0.3855625682728486,0.4062033647032664,0.0,0.0,141.0,2.8537,0.983275345753,34.0912,0.123784440392,34.0,29.0,40.0,1.18916464106,0.262283029181,0.878820961988,0.0534898734538,2500.02827188,8.4197,0.38865305019,34.0368,0.124160274163,34.0,29.0,39.0,1.50106124615,0.280510689929,0.943912544069,0.0429675362067,5253.09635938,gpmc
1541.0,1721.0,0.89540964555491,1.1168072680077872,0.0018404554043063,1.840514756546041,0.0,0.0155743024010382,1.063373986339393,0.0018404554043063,0.1484722471758353,0.0005810575246949,0.0023242300987797,0.6713440566414596,0.0036817300235099,0.4882034389899418,0.0012978585334198,0.0116807268007787,0.444949167207441,0.685751757583864,0.0,1.0,1.1294588006902573,0.0179207824907999,2.931264586212834,0.0,0.25,0.4339573933592969,0.0525305550725048,0.0389357560025957,0.7527579493835171,0.791693705386113,0.4536015574302401,0.0008042801428775,1.9116963628108288,0.0,0.0058403634003893,0.9728219799377252,0.0,0.0,0.0,0.0,0.0,0.0381965917519725,0.0974545716123527,355.9707979883576,356.9707979883718,5746.0,0.754497354497,2.18133643198,87.046031746,0.0734544941326,87.0,79.0,95.0,0.345234315926,0.251172788409,0.760723924052,0.0406046711436,6608.91863484,35.7446236559,0.165677550565,87.1470094086,0.0734947509547,87.0,79.0,95.0,0.537698616238,0.764024818213,0.94708837999,0.0404971277101,26297.5608452,gpmc
2239.0,2537.0,0.882538431217974,1.1330951317552478,0.0012402420065126,1.8655516347765333,0.0,0.0107190710138454,1.0133992115075685,0.0012402420065126,0.1411993207418709,0.0003941663381947,0.0015766653527788,0.6225583784119446,0.0025583426556149,0.463221336916461,0.0008932559178204,0.0080393032603841,0.4479678427869584,0.67824095654277,0.0,1.0,1.094232034245973,0.0178491656812508,2.9652478922229464,0.0,0.6000000000000001,0.4223575508147096,0.0529272009142671,0.0348369807949977,0.7824921840107191,0.8173291648057168,0.4591335417597141,0.0005499667889773,1.9293380103375,0.0,0.004019651630192,0.946407558095701,0.0,0.0,0.0,0.0,0.0,0.0305597162002365,0.0789826051647578,0.0,0.0,2538.0,0.666974169742,3.61755144526,124.433579336,0.0652594859064,124.0,115.0,134.0,0.295754404524,0.240857514104,0.754607064973,0.0387863680497,12227.2600007,50.9676044331,0.150848786437,124.345836885,0.0618955450342,124.0,115.0,134.0,0.351499313051,0.874520436203,0.932258431417,0.0387178296973,51298.9214441,gpmc
